Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0177713241194038,-1.11022302462516E-16,0.120383167888541,0,0,0,57.7200890207757,1.2991331467901,-3.51346855822824E-16,0.206009660815117,4.53263349681224,-1.51788304147971E-16,5.55276261813866,0,0,0,0,0,0,package://Robot_Assembly/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot_Assembly/meshes/base_link.STL,,chassis-1;chassis_to_wheel_mount-2;chassis_to_wheel_mount-1,base_coordinate_system,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
rear_wheel_left,1.11022302462516E-16,0,-0.0418411207692297,0,0,0,2.25128553479309,0.00778450520341826,-2.09752323828134E-18,1.54852475339965E-18,0.00778450520341825,6.92427076095309E-19,0.0121750679482056,0,0,0,0,0,0,package://Robot_Assembly/meshes/rear_wheel_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot_Assembly/meshes/rear_wheel_left.STL,,wheel_back-1,rear_wheel_left,rear_axis,rear_wheel_left_joint,continuous,-0.254,0.33528,0.1016,1.5707963267949,0,3.14159265358979,base_link,0,0,-1,,,,,,,,,,,,
rear_wheel_right,1.11022302462516E-16,0,-0.0418411207692296,0,0,0,2.25128553479309,0.00778450520341824,-2.9356639939507E-18,2.06915499804332E-18,0.00778450520341824,-1.87290346737621E-18,0.0121750679482056,0,0,0,0,0,0,package://Robot_Assembly/meshes/rear_wheel_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot_Assembly/meshes/rear_wheel_right.STL,,wheel_back-2,rear_wheel_right,rear_axis,rear_wheel_right_joint,continuous,-0.254,-0.33528,0.1016,1.5707963267949,0,0,base_link,0,0,1,,,,,,,,,,,,
front_wheel_left_steering,-2.22044604925031E-16,-2.77555756156289E-17,-0.148810521697732,0,0,0,1.36260899137696,0.00637222652336909,0.000170251792034192,-8.01290986783837E-18,0.00843770282289099,-1.46137293291981E-18,0.00404982823146119,0,0,0,0,0,0,package://Robot_Assembly/meshes/front_wheel_left_steering.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot_Assembly/meshes/front_wheel_left_steering.STL,,wheel_mount-2,front_left_steering,front_wheel_left_steering_axis,front_wheel_left_steering_joint,continuous,0.254,0.37592,0.30607,0,0,1.57079632679489,base_link,0,0,1,,,,,,,,,,,,
front_wheel_left,0.00310902758929259,-2.1094237467878E-15,-0.0379729370400628,0,0,0,1.7786506153732,0.00639043568186731,1.36807401510145E-18,-0.000377229508401982,0.00635955008173793,-3.19559257674839E-18,0.0109669432168252,0,0,0,0,0,0,package://Robot_Assembly/meshes/front_wheel_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot_Assembly/meshes/front_wheel_left.STL,,wheel_front-2,front_wheel_left,front_wheel_left_axis,front_wheel_left_joint,continuous,0.0379729370400621,-0.00310902758929248,-0.208279999999998,1.5707963267949,0,1.5707963267949,front_wheel_left_steering,-0.0816017740000148,0,0.996665014174798,,,,,,,,,,,,
front_wheel_right_steering,-4.44089209850063E-16,-1.38777878078145E-17,-0.148810521697732,0,0,0,1.36260899137696,0.00636320999468119,0.000101395012660662,-6.28964518379896E-18,0.0084467193515789,-3.04831628470101E-19,0.00404982823146119,0,0,0,0,0,0,package://Robot_Assembly/meshes/front_wheel_right_steering.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot_Assembly/meshes/front_wheel_right_steering.STL,,wheel_mount-1,front_right_steering,front_wheel_right_steering_axis,front_wheel_right_steering_joint,continuous,0.253999999999998,-0.375920000000001,0.30607,0,0,1.57079632679489,base_link,0,0,1,0,0,0,0,,,,,,,,
front_wheel_right,0.00184760846713564,0,-0.0380551749825457,0,0,0,1.7786506153732,0.00637045762088019,2.0172867188637E-19,-0.000224662485624304,0.00635955008173793,-7.23550391436617E-19,0.0109869212778124,0,0,0,0,0,0,package://Robot_Assembly/meshes/front_wheel_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot_Assembly/meshes/front_wheel_right.STL,,wheel_front-1,front_wheel_right,front_wheel_right_axis,front_wheel_right_joint,continuous,-0.0380551749825455,0.00184760846713616,-0.20828,1.57079632679489,0,-1.57079632679489,front_wheel_right_steering,-0.0484936605547404,0,0.998823490355529,,,,,,,,,,,,
